,Employee ID,Full Name,Job Title,Department,Business Unit,Gender,Ethnicity,Age,Hire Date,Annual Salary,Bonus %,Country,City
805,E02807,Isla Chavez,Manager,Finance,,Female,Latino,45.0,9/29/2010,"$115,591 ",5%,,Chicago
806,E02808,Willow Estrada,Manager,Human Resources,,Female,Latino,28.0,3/11/2021,"$108,601 ",5%,,Rio de Janeiro
807,E02809,Nevaeh Ng,Sr. Manager,,Manufacturing,,Asian,30.0,3/18/2019,"$159,823 ",11%,United States,
808,E02810,Jade Hu,Analyst,Marketing,,Female,Asian,45.0,12/15/2001,"$53,526 ",0%,,Seattle
809,E02811,Henry Vazquez,IT Systems Architect,IT,,Male,Latino,33.0,12/3/2016,"$90,084 ",0%,,Columbus
810,E02812,Nathan Jackson,Vice President,Accounting,,Male,Caucasian,41.0,3/25/2011,"$210,085 ",39%,,Chicago
811,E02813,Anthony Lam,Sr. Manager,,Specialty Products,Male,Asian,33.0,2/7/2015,"$133,908 ",15%,,Chicago
812,E02814,Nevaeh Ali,Manager,,Manufacturing,Female,Asian,48.0,3/22/2013,"$100,652 ",7%,,Miami
813,E02815,Mila Vasquez,Vice President,Human Resources,Corporate,Female,Latino,48.0,7/26/2013,"$225,725 ",37%,,Phoenix
814,E02816,Madelyn Henry,Vice President,Human Resources,Specialty Products,Female,Caucasian,41.0,5/10/2007,"$224,989 ",33%,,Seattle
815,E02817,Emilia Alexander,Operations Engineer,Engineering,Specialty Products,Female,Caucasian,37.0,9/11/2022,"$109,680 ",0%,United States,
816,E02818,Christian Ayala,Sr. Account Representative,Sales,Research & Development,Male,Latino,55.0,9/28/2003,"$74,216 ",0%,Brazil,Manaus
817,E02819,Willow Xiong,Sr. Manager,Marketing,Corporate,Female,Asian,37.0,5/4/2021,"$151,363 ",12%,United States,Miami
818,E02820,Avery Valdez,HRIS Analyst,Human Resources,Research & Development,Female,Latino,58.0,1/29/2000,"$62,686 ",0%,United States,Phoenix
819,E02821,Abigail Carter,Director,Human Resources,Research & Development,Female,Black,51.0,1/12/2015,"$178,218 ",27%,United States,Miami
820,,Madison Patel,Test Engineer,Engineering,Corporate,Female,Asian,37.0,10/26/2013,"$69,125 ",0%,United States,Austin
821,E02823,,,Finance,Specialty Products,Female,Asian,43.0,1/7/2006,"$161,376 ",24%,China,Beijing
822,E02824,Kinsley Hill,Account Representative,,Research & Development,Female,Caucasian,26.0,6/16/2022,"$59,436 ",0%,United States,Columbus
823,E02825,Kai Barnes,Account Representative,Sales,,Male,Caucasian,35.0,8/24/2016,"$58,733 ",0%,United States,Miami
824,E02826,Lincoln Cheng,Sr. Analyst,,Corporate,Male,Asian,61.0,10/14/1997,"$88,681 ",0%,China,Shanghai
825,E02827,Noah Sharma,,Finance,Specialty Products,Male,Asian,59.0,2/9/2008,"$186,854 ",30%,United States,Phoenix
826,E02828,,Sr. Analyst,Finance,Manufacturing,Female,Asian,65.0,7/10/1997,"$96,897 ",0%,China,Chengdu
827,E02829,Ariana Hall,Manager,Human Resources,Corporate,Female,Caucasian,55.0,1/17/2005,"$128,954 ",5%,United States,Phoenix
828,E02830,,Account Representative,Sales,Specialty Products,Male,Asian,51.0,5/22/1999,"$67,418 ",0%,China,Shanghai
829,,,Manager,Accounting,Specialty Products,Male,Caucasian,53.0,8/10/2014,"$125,545 ",6%,United States,Austin
830,E02832,Kinsley Gonzalez,,IT,Research & Development,Female,Latino,47.0,1/27/2000,"$125,641 ",5%,United States,Seattle
831,E02833,Dominic Tang,Manager,,Corporate,Male,Asian,53.0,12/8/1993,"$100,666 ",10%,China,Beijing
832,E02834,Colton Le,HRIS Analyst,Human Resources,,Male,Asian,38.0,1/12/2010,"$71,235 ",0%,China,Chongqing
833,E02835,Kai Huang,Sr. Business Partner,,Corporate,,Asian,28.0,1/15/2021,"$83,235 ",0%,United States,Austin
834,E02836,Addison Cruz,,Sales,Corporate,Female,,32.0,9/8/2014,"$42,075 ",0%,Brazil,Rio de Janeiro
835,E02837,,Systems Analyst,IT,Specialty Products,,Asian,52.0,10/23/2022,"$55,020 ",0%,China,Chongqing
836,E02838,Maria Barnes,,Marketing,,Female,Caucasian,64.0,5/13/2003,"$76,506 ",0%,United States,Austin
837,E02839,Everett Le,,,Manufacturing,Male,Asian,55.0,3/3/2007,"$100,051 ",7%,China,Chengdu
838,E02840,Mia Vang,,Finance,Corporate,Female,Asian,38.0,4/19/2014,"$256,509 ",39%,China,Shanghai
839,E02841,,,Engineering,Specialty Products,Female,Latino,30.0,2/16/2020,"$76,904 ",0%,Brazil,Rio de Janeiro
840,,Parker Desai,Sr. Analyst,,Research & Development,Male,Asian,43.0,11/8/2018,"$87,914 ",0%,China,Shanghai
841,E02843,,Vice President,Finance,Manufacturing,Male,Asian,40.0,3/5/2010,"$235,994 ",33%,China,Beijing
842,E02844,Adam Jordan,,,Corporate,Male,Caucasian,55.0,3/12/2015,"$79,620 ",0%,United States,Chicago
843,E02845,Leah Stewart,Cloud Infrastructure Architect,IT,,Female,Caucasian,36.0,6/4/2010,"$62,450 ",0%,United States,Austin
844,E02846,Robert Santos,Sr. Manager,Human Resources,,Male,Latino,47.0,12/29/2000,"$134,612 ",12%,United States,Austin
845,E02847,Addison Ma,Systems Analyst,IT,Research & Development,Female,Asian,59.0,5/21/2008,"$46,151 ",0%,United States,Phoenix
846,E02848,Clara Collins,Network Engineer,IT,Manufacturing,Female,Caucasian,40.0,3/3/2008,"$63,889 ",0%,United States,Seattle
847,E02849,Stella Castro,Test Engineer,Engineering,Corporate,Female,Latino,53.0,4/17/2009,"$75,060 ",0%,United States,Columbus
848,E02850,Lucy Chin,Director,IT,Manufacturing,Female,Asian,50.0,4/22/2011,"$175,033 ",20%,China,Beijing
849,E02851,Piper Evans,Computer Systems Manager,IT,Specialty Products,Female,Caucasian,52.0,1/28/2014,"$89,379 ",10%,United States,Seattle
850,E02852,Cora Coleman,Controls Engineer,Engineering,Corporate,Female,Black,40.0,4/9/2011,"$98,594 ",0%,United States,Phoenix
851,E02853,Cora Holmes,Vice President,Marketing,Research & Development,Female,Caucasian,39.0,10/5/2021,"$224,435 ",33%,United States,Seattle
852,E02854,Leo Figueroa,Technical Architect,IT,Corporate,Male,Latino,31.0,1/21/2015,"$63,644 ",0%,Brazil,Manaus
853,E02855,Allison Wang,Manager,Accounting,Manufacturing,Female,Asian,30.0,12/16/2018,"$121,234 ",5%,United States,Austin
854,E02856,Levi Cruz,Sr. Analyst,Accounting,Research & Development,Male,Latino,47.0,9/22/2007,"$83,793 ",0%,United States,Miami
855,E02857,Iris Phillips,Test Engineer,Engineering,Research & Development,Female,Caucasian,46.0,11/28/2019,"$99,586 ",0%,United States,Miami
856,E02858,Madelyn Chavez,Business Partner,Human Resources,Corporate,Female,Latino,43.0,9/11/2006,"$59,514 ",0%,Brazil,Rio de Janeiro
857,E02859,Caroline Smith,Manager,Marketing,Corporate,Female,Caucasian,28.0,4/27/2020,"$106,043 ",10%,United States,Columbus
858,E02860,Grayson Lai,Solutions Architect,IT,,Male,Asian,47.0,9/12/2005,"$78,985 ",0%,China,Beijing
859,E02861,Anna Guerrero,,,,Female,Latino,43.0,11/24/2012,"$226,122 ",,Brazil,Manaus
860,E02862,Paisley Bell,,Finance,,Female,Black,42.0,1/10/2012,"$110,720 ",,United States,Miami
861,E02863,Jose Park,,,,Male,Asian,45.0,10/11/2009,"$152,519 ",30%,,Chongqing
862,E02864,Eliza Parker,,Engineering,Corporate,,Caucasian,37.0,3/24/2010,"$80,015 ",,United States,Chicago
863,E02865,Harper Castillo,Vice President,IT,Corporate,,Latino,46.0,9/2/2020,"$192,286 ",,Brazil,Rio de Janeiro
864,E02866,Melody Yoon,Business Partner,Human Resources,,Female,Asian,49.0,10/15/2014,"$40,352 ",,China,Beijing
865,E02867,Avery Smith,Sr. Manager,Human Resources,,,Caucasian,53.0,6/27/2008,"$147,813 ",13%,,Chicago
866,E02868,Madeline Vu,System Administrator,IT,,Female,,61.0,6/5/2010,"$96,404 ",0%,,Chengdu
867,E02869,Aubrey Cheng,Analyst II,Accounting,,Female,Asian,,6/17/2001,"$64,882 ",0%,United States,
868,E02870,Clara Henderson,Vice President,Sales,,,Caucasian,58.0,,"$203,739 ",30%,,Miami
869,E02871,Jace Henderson,Director,Engineering,,Male,Caucasian,34.0,3/16/2022,,19%,,Phoenix
870,E02872,Caroline Martin,Computer Systems Manager,IT,Manufacturing,Female,Black,54.0,,,5%,,Chicago
871,E02873,Asher Bui,Sr. Account Representative,Sales,Specialty Products,Male,,,1/27/2009,"$90,881 ",0%,,Shanghai
872,E02874,Samantha Chau,Network Architect,IT,Specialty Products,Female,,28.0,11/10/2021,"$83,965 ",0%,,Chengdu
873,E02875,Charles Robinson,Development Engineer,Engineering,Corporate,,Black,62.0,6/30/2006,"$73,500 ",,,Phoenix
874,E02876,Jonathan Nelson,Director,Human Resources,,Male,Caucasian,59.0,7/2/2022,"$175,137 ",,United States,Chicago
875,E02877,Liliana Simmons,Director,Marketing,,Female,Caucasian,35.0,6/7/2012,"$161,453 ",,United States,Phoenix
876,E02878,Logan Ortega,Analyst II,,Manufacturing,Male,Latino,31.0,5/19/2020,"$64,234 ",0%,,Seattle
877,E02879,Isaac Jung,,IT,Specialty Products,Male,Asian,55.0,7/12/1994,"$103,726 ",,China,Shanghai
878,E02880,,,Engineering,Research & Development,Male,Asian,46.0,12/29/2000,"$114,260 ",,China,Chengdu
879,E02881,Levi Gonzalez,Controls Engineer,,,Male,Latino,36.0,4/27/2012,,,United States,Austin
880,E02882,Santiago f Wang,Sr. Manager,Sales,,Male,Asian,27.0,8/9/2021,"$133,267 ",,United States,Phoenix
881,E02883,Julia Kim,Account Representative,Sales,Specialty Products,,Asian,50.0,12/4/2016,"$50,038 ",0%,,Chongqing
882,E02884,Noah Allen,Analyst,Accounting,Corporate,Male,,27.0,1/6/2022,"$52,058 ",,,Columbus
883,E02885,Colton Adams,Manager,Marketing,Specialty Products,Male,Caucasian,,,,8%,United States,Columbus
884,E02886,Colton Mehta,Analyst,Accounting,Manufacturing,Male,Asian,42.0,,"$53,829 ",,China,Beijing
885,E02887,Caroline Gomez,Sr. Account Representative,Sales,Specialty Products,Female,Latino,65.0,11/19/1997,,0%,,Sao Paulo
886,E02888,Kayden Tang,Sr. Manager,Human Resources,Specialty Products,Male,Asian,57.0,3/11/2012,"$136,723 ",,,Austin
887,E02889,Hadley Parker,Manager,Accounting,Manufacturing,Female,Caucasian,44.0,1/9/2010,"$129,099 ",6%,United States,Austin
888,E02890,Elizabeth Estrada,IT Coordinator,IT,Corporate,Female,Latino,37.0,12/20/2016,"$59,376 ",0%,United States,Miami
889,E02891,Sofia Yee,System Administrator,IT,Research & Development,Female,Asian,52.0,12/25/2018,"$98,060 ",0%,United States,Miami
890,E02892,Asher Mendoza,Sr. Manager,Human Resources,Corporate,Male,Latino,49.0,2/21/2014,"$152,911 ",10%,Brazil,Rio de Janeiro
891,E02893,Jordan Hernandez,Systems Analyst,IT,Research & Development,Male,Latino,47.0,12/15/2003,"$42,994 ",0%,Brazil,Sao Paulo
892,E02894,Everleigh Tan,Analyst,Accounting,Manufacturing,Female,Asian,42.0,3/28/2019,"$59,853 ",0%,China,Chengdu
893,E02895,Joshua Hall,Systems Analyst,IT,Manufacturing,Male,Black,61.0,12/7/2011,"$41,220 ",0%,United States,Chicago
894,E02896,Stella Gupta,Sr. Analyst,Accounting,Corporate,Female,Asian,33.0,2/18/2020,"$97,261 ",0%,China,Beijing
895,E02897,Levi White,Manager,Human Resources,Manufacturing,Male,Black,45.0,7/19/2018,"$127,363 ",9%,United States,Columbus
896,E02898,Matthew Jackson,Manager,Marketing,Specialty Products,Male,Caucasian,30.0,10/13/2019,"$111,274 ",6%,United States,Seattle
897,E02899,Dominic Martinez,Computer Systems Manager,IT,Corporate,Male,Latino,53.0,4/17/2018,"$90,554 ",7%,Brazil,Rio de Janeiro
898,E02900,Aiden Aguilar,Manager,Finance,Research & Development,Male,Latino,62.0,12/12/1997,"$100,226 ",10%,United States,Seattle
899,E02901,Victoria Hu,Field Engineer,Engineering,Manufacturing,Female,Asian,37.0,4/21/2017,"$93,348 ",0%,China,Chongqing
900,E02902,Eloise Campos,Network Engineer,IT,Research & Development,,Latino,62.0,6/25/1993,"$78,059 ",0%,United States,Phoenix
901,E02903,Emilia Alvarado,Business Partner,Human Resources,Research & Development,,Latino,63.0,6/29/2001,"$58,480 ",0%,Brazil,Manaus
902,E02904,Lydia Ahmed,Vice President,Finance,Corporate,,Asian,39.0,4/24/2017,"$218,052 ",39%,China,Chengdu
903,E02905,Dylan Simmons,Manager,Accounting,Manufacturing,,,52.0,5/23/2002,,9%,United States,Miami
904,E02906,Jaxson Chu,Director,Marketing,Specialty Products,,,54.0,10/10/2010,,,China,Chongqing
905,E02907,Ariana Griffin,Vice President,Marketing,Corporate,,,32.0,3/4/2015,"$241,722 ",,United States,Chicago
906,E02908,Hudson Bailey,Solutions Architect,IT,Corporate,,,56.0,3/12/2018,"$91,835 ",0%,United States,Seattle
907,E02909,Colton Grant,Sr. Analyst,Sales,Manufacturing,,,47.0,1/7/2011,"$93,910 ",,United States,Miami
908,E02910,Emery Flores,Sr. Analyst,Sales,Research & Development,,,45.0,11/18/2005,"$86,303 ",,United States,Phoenix
909,E02911,Gabriella Wong,Sr. Manager,Finance,Corporate,,,56.0,5/1/1995,"$122,731 ",,United States,Seattle
910,E02912,Ian Gonzales,Sr. Manager,Finance,Corporate,,,38.0,12/29/2018,"$147,867 ",12%,,Miami
911,E02913,Jaxon Wright,Manager,Human Resources,Research & Development,,,47.0,8/30/2004,"$123,790 ",5%,,Austin
912,E02914,Ethan Cruz,Sr. Business Partner,Human Resources,Specialty Products,,,51.0,4/28/2000,"$77,153 ",0%,,Miami
913,E02915,Adrian James,Enterprise Architect,IT,Research & Development,,Caucasian,52.0,8/15/1994,"$73,779 ",0%,,Chicago
914,E02916,Isabella Mejia,Vice President,Accounting,Corporate,Female,Latino,56.0,10/7/2018,"$231,699 ",32%,,Manaus
915,E02917,Christopher Miller,Vice President,Finance,Corporate,Male,Black,37.0,5/16/2009,"$199,512 ",35%,,Austin
916,E02918,Samuel Watson,Network Architect,IT,Corporate,Male,Caucasian,29.0,4/9/2022,"$77,557 ",0%,,Miami
917,E02919,Lucy Phan,Sr. Analyst,Sales,,Female,Asian,59.0,2/18/2021,"$99,760 ",0%,,Chongqing
918,E02920,Dominic Thao,Sr. Analyst,Marketing,,Male,Asian,50.0,9/8/1996,"$96,297 ",0%,United States,Miami
919,E02921,Jaxon Shin,IT Coordinator,IT,,Male,Asian,48.0,12/27/2010,"$53,593 ",0%,China,Chengdu
920,E02922,Nevaeh Diaz,Director,Marketing,,Female,Latino,44.0,3/3/2018,"$167,660 ",29%,Brazil,Sao Paulo
921,E02923,,Analyst,Sales,,Male,Caucasian,29.0,7/18/2021,"$43,084 ",0%,United States,Seattle
922,E02924,,Sr. Manager,IT,,Male,Caucasian,60.0,7/9/1996,"$154,707 ",13%,United States,Austin
923,E02925,,Vice President,IT,,Male,Asian,56.0,3/11/2011,"$184,780 ",38%,United States,Austin
924,E02926,,Manager,Marketing,,Female,Latino,31.0,10/19/2015,"$109,925 ",7%,Brazil,Manaus
925,E02927,,Sr. Manager,Finance,Corporate,Male,Asian,53.0,3/9/2015,"$151,706 ",11%,,Chengdu
926,E02928,,Manager,Accounting,Manufacturing,Male,Latino,26.0,12/19/2022,"$102,066 ",10%,,Austin
927,E02929,,Vice President,Marketing,Research & Development,Male,Asian,31.0,5/13/2021,"$234,203 ",36%,,Seattle
928,E02930,,Sr. Manager,Marketing,Corporate,Male,Latino,48.0,7/12/2019,"$121,884 ",12%,,Austin
929,E02931,,Vice President,Marketing,Research & Development,Male,Asian,61.0,4/20/2014,"$209,680 ",34%,China,Shanghai
930,E02932,,,IT,Research & Development,Female,Caucasian,42.0,,"$240,940 ",34%,United States,Phoenix
931,E02933,,,IT,Manufacturing,Female,Caucasian,50.0,,"$63,884 ",0%,United States,Miami
932,E02934,,Cloud Infrastructure Architect,,Specialty Products,Female,Caucasian,46.0,,,0%,United States,Phoenix
933,E02935,Everleigh Castillo,Service Desk Analyst,,Specialty Products,Female,Latino,50.0,11/12/2007,,0%,United States,Chicago
934,E02936,Valentina Fernandez,Director,,Corporate,Female,Latino,62.0,1/23/2012,,20%,United States,Phoenix
935,E02937,Serenity Richardson,Director,,Specialty Products,Female,Caucasian,45.0,3/14/2019,,18%,United States,Miami
936,E02938,Cooper Ramirez,Director,,Specialty Products,Male,Latino,34.0,2/7/2012,,23%,United States,Chicago
937,E02939,Penelope Avila,Analyst,,,Female,Latino,35.0,5/22/2012,,0%,United States,Austin
938,E02940,David Barnes,IT Systems Architect,,,Male,Caucasian,41.0,8/19/2006,"$70,566 ",0%,United States,Miami
939,E02941,Ivy Luong,Cloud Infrastructure Architect,,,Female,Asian,56.0,7/5/1993,"$75,435 ",0%,United States,Austin
940,E02942,Aurora Bailey,Development Engineer,Engineering,Research & Development,Female,Caucasian,31.0,5/23/2020,"$69,108 ",0%,United States,Miami
941,,Valentina Valdez,Sr. Manager,Finance,Research & Development,Female,Latino,40.0,5/1/2008,"$140,589 ",14%,Brazil,Manaus
942,,Parker Dinh,Vice President,Accounting,Specialty Products,Male,Asian,51.0,6/28/2006,"$206,423 ",36%,China,Beijing
943,,Eliana Hsu,Operations Engineer,Engineering,Specialty Products,Female,Asian,49.0,6/9/2021,"$123,738 ",0%,United States,Phoenix
944,,Logan Parker,HRIS Analyst,Human Resources,Research & Development,Male,Caucasian,34.0,1/13/2019,"$58,120 ",0%,United States,Austin
945,E02947,Liliana Green,Network Administrator,IT,Corporate,Female,Caucasian,48.0,,"$62,672 ",0%,United States,Chicago
946,E02948,Victoria Vazquez,Test Engineer,Engineering,Research & Development,Female,,45.0,,"$92,037 ",0%,United States,Phoenix
947,E02949,Kinsley Huynh,Vice President,Human Resources,Specialty Products,Female,,53.0,,"$258,722 ",36%,United States,Phoenix
948,E02950,Anna Carrillo,Development Engineer,Engineering,Corporate,Female,,55.0,,"$64,809 ",0%,Brazil,Rio de Janeiro
949,E02951,Isla Singh,Quality Engineer,Engineering,Corporate,Female,,56.0,,"$95,577 ",0%,China,Shanghai
950,E02952,Emma Yu,Development Engineer,Engineering,Research & Development,Female,Asian,41.0,,"$73,059 ",0%,China,Shanghai
951,E02953,,Analyst,Sales,Specialty Products,Male,Latino,55.0,,"$54,641 ",0%,Brazil,Sao Paulo
952,E02954,,Quality Engineer,Engineering,Specialty Products,Male,Asian,42.0,5/14/2015,"$93,851 ",0%,United States,Miami
953,E02955,,Sr. Analyst,Sales,Research & Development,Male,Black,30.0,1/17/2022,"$96,010 ",0%,United States,Chicago
954,E02956,,Network Administrator,IT,Research & Development,Male,Asian,44.0,3/8/2004,"$73,386 ",0%,China,Chongqing
955,E02957,,Sr. Analyst,Accounting,Research & Development,Female,Asian,49.0,10/15/1999,"$95,033 ",0%,United States,Austin
956,E02958,,Vice President,Engineering,Specialty Products,Female,Latino,43.0,11/11/2011,"$185,211 ",39%,Brazil,Sao Paulo
957,E02959,,Manager,Marketing,Specialty Products,Female,Asian,53.0,4/5/2014,"$125,099 ",8%,China,Chengdu
958,,,Sr. Analyst,Sales,Manufacturing,Male,Latino,41.0,5/19/2011,"$84,627 ",0%,Brazil,Manaus
959,,Brooks Ngo,Vice President,Engineering,Corporate,Male,,26.0,3/2/2020,"$211,114 ",30%,United States,Miami
960,E02962,Piper Oh,,Marketing,Research & Development,Female,,57.0,1/23/1996,"$73,117 ",0%,United States,Columbus
961,E02963,Hunter Molina,,,,Male,,41.0,2/20/2018,"$55,330 ",0%,United States,Austin
962,E02964,Michael Hoang,,,,,,59.0,5/4/2017,,17%,China,Beijing
963,E02965,Eloise Sun,,,,,,59.0,6/1/2005,,25%,United States,Phoenix
964,E02966,Gianna Jimenez,,,,,Latino,54.0,11/26/2015,,0%,Brazil,Sao Paulo
965,E02967,Ava Chan,Sr. Manager,,,Female,Asian,44.0,10/12/2022,,14%,China,Chongqing
966,E02968,Leilani Navarro,,Marketing,Specialty Products,,Latino,55.0,7/8/2022,,5%,Brazil,Rio de Janeiro
967,E02969,Lydia Chu,,IT,Research & Development,,Asian,30.0,10/3/2021,,,China,Chongqing
968,E02970,Liam Salazar,,Sales,,,Latino,44.0,10/25/2020,,,,Sao Paulo
969,E02971,Hailey Henderson,Analyst,,,Female,Caucasian,57.0,8/13/2008,,,,Columbus
970,E02972,Austin Espinoza,,Engineering,,Male,Latino,58.0,3/17/2006,,,United States,Seattle
971,E02973,Delilah Ng,,Engineering,Manufacturing,,Asian,59.0,8/20/2008,,,United States,Chicago
972,E02974,Gabriella Han,,IT,Manufacturing,,,60.0,1/22/2000,,,United States,Columbus
973,E02975,Aria Miller,,,Research & Development,Female,,32.0,6/7/2019,"$65,666 ",0%,United States,Columbus
974,,Sofia Dixon,,,Manufacturing,,Caucasian,41.0,9/13/2011,,0%,United States,Columbus
975,,Ethan Xiong,,IT,Specialty Products,,Asian,39.0,,,0%,United States,Columbus
976,,Gabriella Cruz,,Marketing,,Female,Latino,39.0,8/13/2020,,,United States,Miami
977,E02979,,,,Research & Development,Male,Asian,31.0,9/7/2016,"$118,644 ",13%,,Phoenix
978,E02980,,Sr. Analyst,,Research & Development,Female,Asian,32.0,10/17/2015,"$79,773 ",0%,China,Beijing
979,,Colton Bui,,Accounting,Research & Development,Male,Asian,46.0,12/20/2018,,13%,,Shanghai
980,,,Manager,IT,Specialty Products,Female,Latino,64.0,,,,United States,Miami
981,,,Director,Human Resources,Specialty Products,Female,Caucasian,53.0,,,,United States,Miami
982,E02984,,,Sales,Manufacturing,Male,Latino,34.0,,,,United States,Miami
983,,Logan Rahman,Manager,,Specialty Products,Male,Asian,39.0,,,,United States,Austin
984,,Henry Rogers,Sr. Account Representative,Sales,,,Caucasian,25.0,,"$72,693 ",,,Seattle
985,E02987,Delilah Cheng,Solutions Architect,IT,Specialty Products,,Asian,45.0,,"$92,820 ",0%,,Chongqing
986,E02988,Caroline Rodriguez,Sr. Manager,Finance,,Female,Latino,61.0,,"$135,561 ",13%,,Manaus
987,E02989,Jack Chin,Sr. Manager,,,Male,Asian,44.0,,"$121,788 ",13%,,Phoenix
988,E02990,Luna Collins,,,Manufacturing,Female,Black,59.0,,"$92,216 ",0%,,Chicago
989,E02991,John Campos,,Engineering,Manufacturing,Male,Latino,34.0,,"$104,586 ",0%,Brazil,
990,E02992,,Account Representative,Sales,Corporate,Female,Black,45.0,12/23/2002,"$70,439 ",,,Phoenix
991,E02993,Miles Liu,Analyst,Sales,Research & Development,Male,Asian,35.0,5/25/2021,"$52,232 ",0%,,Columbus
992,E02994,Violet Duong,Vice President,Marketing,Specialty Products,Female,Asian,42.0,9/22/2014,"$226,646 ",31%,United States,
993,E02995,Isaac Xiong,Sr. Manager,Finance,Specialty Products,Male,Asian,38.0,10/28/2012,"$152,253 ",12%,United States,
994,E02996,Ian Le,Vice President,Engineering,Specialty Products,Male,Asian,46.0,8/28/2007,"$195,471 ",36%,United States,
995,E02997,Melody Delgado,Network Architect,IT,Specialty Products,Female,Latino,48.0,11/28/2012,,0%,,Rio de Janeiro
996,E02998,Eliza Bui,Analyst,Finance,Corporate,Female,,63.0,6/13/2010,,0%,,
997,E02999,Layla Wu,,Sales,Research & Development,Female,Asian,31.0,8/27/2018,,0%,United States,
998,E03000,Thomas Lam,,Engineering,Manufacturing,Male,Asian,52.0,11/18/2022,,,United States,
999,E03001,Willow Taylor,,Sales,Corporate,Female,Black,27.0,2/8/2021,"$51,321 ",,,Seattle
1000,E02002,Kai Le,,Engineering,Manufacturing,Male,Asian,47.0,2/5/2022,"$92,368 ",0%,,Columbus
1001,E02003,Robert Patel,,Sales,Corporate,Male,Asian,58.0,10/23/2013,"$45,703 ",0%,,Chicago
1002,E02004,Cameron Lo,,IT,Research & Development,Male,Asian,34.0,3/24/2019,,0%,China,Shanghai
1003,E02005,Harper Castillo,,IT,Corporate,Female,Latino,39.0,4/7/2018,,0%,United States,Seattle
1004,E02006,Harper Dominguez,,Engineering,Corporate,Female,Latino,42.0,6/18/2005,,24%,United States,Austin
1005,E02007,Ezra Vu,,IT,Manufacturing,,Asian,62.0,4/22/2004,,0%,United States,Phoenix
1006,E02008,Jade Hu,Sr. Analyst,,,,,58.0,6/27/2009,,0%,China,Chongqing
1007,E02009,Miles Chang,Analyst II,Finance,Corporate,Male,,62.0,2/19/1999,"$69,674 ",0%,China,Chengdu
1008,E02010,Gianna Holmes,System Administrator,IT,Manufacturing,Female,,38.0,9/9/2011,"$97,630 ",0%,United States,Seattle
1009,E02011,Jameson Thomas,Manager,Finance,Specialty Products,Male,,52.0,2/5/2015,"$105,879 ",10%,United States,Miami
1010,E02012,Jameson Pena,Systems Analyst,IT,Manufacturing,Male,,49.0,10/12/2003,"$40,499 ",0%,United States,Miami
1011,E02013,Bella Wu,Sr. Analyst,Finance,Specialty Products,Female,,63.0,8/3/2014,"$71,418 ",0%,United States,Phoenix
1012,E02014,Jose Wong,Director,IT,Manufacturing,Male,,45.0,11/15/2017,"$150,558 ",23%,China,Chongqing
1013,E02957,Madelyn Yee,Sr. Analyst,Accounting,Research & Development,Female,,49.0,10/15/1999,,0%,United States,Austin
1014,E02958,Elena Jimenez,Vice President,Engineering,Specialty Products,Female,,43.0,11/11/2011,"$185,211 ",39%,Brazil,Sao Paulo
1015,E02959,Sadie Ali,Manager,Marketing,Specialty Products,Female,,53.0,4/5/2014,"$125,099 ",8%,China,Chengdu
1016,E02960,Lucas Sandoval,Sr. Analyst,Sales,Manufacturing,Male,Latino,41.0,5/19/2011,"$84,627 ",0%,Brazil,Manaus
1017,E02961,Brooks Ngo,Vice President,Engineering,Corporate,Male,Asian,26.0,3/2/2020,"$211,114 ",30%,United States,Miami
1018,E02962,Piper Oh,Sr. Analyst,Marketing,Research & Development,Female,Asian,57.0,1/23/1996,"$73,117 ",,United States,Columbus
1019,E02963,Hunter Molina,Analyst,Marketing,Specialty Products,Male,Latino,41.0,2/20/2018,,0%,United States,Austin
1020,,Adrian James,Enterprise Architect,IT,Research & Development,Male,Caucasian,52.0,8/15/1994,"$73,779 ",0%,United States,Chicago
1021,E02916,,Vice President,Accounting,Corporate,Female,Latino,56.0,,"$231,699 ",32%,Brazil,Manaus
1022,E02917,Christopher Miller,Vice President,Finance,Corporate,Male,Black,37.0,,"$199,512 ",35%,United States,Austin
1023,,,Network Architect,IT,Corporate,Male,Caucasian,29.0,4/9/2022,"$77,557 ",0%,United States,Miami
1024,E02919,,Sr. Analyst,Sales,Research & Development,Female,Asian,59.0,2/18/2021,"$99,760 ",0%,China,Chongqing
1025,E02920,Dominic Thao,Sr. Analyst,Marketing,Specialty Products,Male,Asian,50.0,9/8/1996,"$96,297 ",0%,United States,Miami
1026,E02921,Jaxon Shin,IT Coordinator,IT,Specialty Products,Male,Asian,48.0,12/27/2010,"$53,593 ",0%,China,Chengdu
1027,E02922,Nevaeh Diaz,Director,Marketing,Manufacturing,Female,Latino,44.0,3/3/2018,"$167,660 ",29%,Brazil,Sao Paulo
1028,E02929,Easton Truong,,Marketing,Research & Development,Male,,31.0,5/13/2021,"$234,203 ",36%,United States,Seattle
1029,E02930,Sebastian Vargas,Sr. Manager,Marketing,Corporate,Male,,48.0,7/12/2019,"$121,884 ",12%,United States,Austin
1030,E02931,Joseph Dang,Vice President,Marketing,Research & Development,Male,Asian,61.0,4/20/2014,"$209,680 ",34%,China,Shanghai
1031,E02932,Madison White,Vice President,IT,,Female,Caucasian,42.0,7/9/2011,"$240,940 ",34%,United States,Phoenix
